t,x,y,z,dt,dx,dy,velocity_ms
75.5427,-58.05129623413086,55.01993942260742,0.0020325866062194,0.00929999999999609,-0.08520889282226562,-0.02313995361328125,9.840781915620033
75.5513,-58.12774658203125,54.99899291992188,0.0020359847694635,0.008600000000001273,-0.07645034790039062,-0.02094650268553977,9.787504236706695
75.5604,-58.208778381347656,54.97679138183594,0.0020395822357386,0.00910000000000366,-0.08103179931640625,-0.022201538085944605,9.756714409587032
75.5697,-58.30738067626953,54.94942855834961,0.0020435126498341,0.00929999999999609,-0.098602294921875,-0.027362823486328125,9.726302909369913
75.5755,-58.36983871459961,54.93209838867188,0.0020460020750761,0.005800000000007799,-0.062458038330078125,-0.01733016967772727,9.761222240180395
75.5843,-58.45367431640625,54.90861511230469,0.0020494752097874,0.008799999999993702,-0.08383560180664062,-0.023483276367194605,9.801652039205146
75.5931,-58.53314971923828,54.88625717163086,0.0020528249442577,0.008800000000007913,-0.07947540283203125,-0.022357940673828125,9.824982237941239
75.6025,-58.61370086669922,54.863407135009766,0.0020559281110763,0.009399999999999409,-0.0805511474609375,-0.02285003662109375,9.766241558835551
75.6086,-58.665809631347656,54.84855651855469,0.0020578396506607,0.006099999999989336,-0.0521087646484375,-0.014850616455078125,9.720847772843136
75.6172,-58.74042510986328,54.82725524902344,0.0020605453755706,0.008600000000001273,-0.074615478515625,-0.02130126953125,9.690078577314676
75.6261,-58.832763671875,54.800594329833984,0.0020637074485421,0.008899999999997021,-0.09233856201171875,-0.026660919189453125,9.628410908487883
75.6356,-58.92130661010742,54.774993896484375,0.0020666781347244,0.009500000000002728,-0.08854293823242188,-0.025600433349609375,9.55841684980184
75.6441,-58.97076416015625,54.760555267333984,0.0020681209862232,0.008499999999997954,-0.049457550048828125,-0.014438629150390625,9.525783156976741
75.6504,-59.00802612304688,54.74967956542969,0.0020692080724984,0.006300000000010186,-0.037261962890632105,-0.010875701904296875,9.51214928916847
75.6591,-59.05862808227539,54.73490905761719,0.0020706844516098,0.008699999999990382,-0.05060195922850852,-0.0147705078125,9.493803030642724
75.6681,-59.14201354980469,54.71024703979492,0.0020729266107082,0.009000000000000341,-0.08338546752929688,-0.024662017822265625,9.429924690588539
75.6773,-59.2362060546875,54.68234634399414,0.0020754297729581,0.00920000000000698,-0.0941925048828125,-0.02790069580078125,9.368300935110105
75.686,-59.32422637939453,54.65620803833008,0.0020777459722012,0.008700000000004593,-0.08802032470703125,-0.0261383056640625,9.29808099703552
75.6921,-59.38589096069336,54.63755416870117,0.0020792430732399,0.006099999999989336,-0.061664581298828125,-0.01865386962890625,9.228256066653714
75.7015,-59.48281478881836,54.60823059082031,0.0020815962925553,0.009399999999999409,-0.096923828125,-0.029323577880859375,9.154606286293985
75.71,-59.56632232666016,54.58279037475586,0.0020835192408412,0.008499999999997954,-0.08350753784180398,-0.025440216064453125,9.083093406413091
75.7193,-59.65293884277344,54.55617141723633,0.002085376298055,0.0093000000000103,-0.08661651611327414,-0.02661895751953125,9.079350702448528
75.7256,-59.712646484375,54.53782272338867,0.0020866564009338,0.0062999999999959755,-0.0597076416015625,-0.01834869384765625,9.086427529802352
75.7343,-59.78938674926758,54.51382827758789,0.0020882594399154,0.008700000000004593,-0.07674026489257812,-0.02399444580078125,9.100525924108346
75.7433,-59.86847686767578,54.48909378051758,0.0020899102091789,0.009000000000000341,-0.07909011840820312,-0.0247344970703125,9.120075187894628
75.7524,-59.94650268554688,54.46440887451172,0.0020914538763463,0.00909999999998945,-0.07802581787110086,-0.024684906005859375,9.108355636624173
75.7614,-60.024017333984375,54.43980026245117,0.0020929623860865,0.009000000000000341,-0.0775146484374929,-0.024608612060546875,9.063364814543013
75.7674,-60.07615661621094,54.423152923583984,0.0020938960369676,0.006000000000000227,-0.0521392822265625,-0.0166473388671875,9.026359082629131
75.776,-60.15357208251953,54.39822769165039,0.0020951083861291,0.008600000000001273,-0.07741546630859375,-0.02492523193359375,9.030270140112522
75.7853,-60.2352409362793,54.37187957763672,0.0020963544957339,0.0093000000000103,-0.08166885375976562,-0.026348114013671875,8.993251600097809
75.7943,-60.30755233764648,54.3482666015625,0.002097294665873,0.009000000000000341,-0.0723114013671804,-0.02361297607421875,8.908848768839416
75.8001,-60.35446166992188,54.33294677734375,0.0020979046821594,0.005799999999993588,-0.046909332275404836,-0.01531982421875,8.850686945729112
75.8093,-60.43670654296875,54.30582809448242,0.0020989573094993,0.00919999999999277,-0.0822448730468679,-0.027118682861328125,8.830357126435736
