TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
1883,-49.31252670288086,-58.15489196777344,0.001726341200992465,21.143478393554688,-3.2365078926086426,1.697540255918284e-06
1884,-49.10102462768555,-58.18769454956055,0.0017272186232730746,21.165199279785156,-3.167159080505371,1.6498565855727065e-06
1885,-48.88930130004883,-58.21980285644531,0.001727790804579854,21.186298370361328,-3.098104476928711,-1.23977656585339e-07
1886,-48.6773681640625,-58.25121307373047,0.0017286682268604636,21.20696258544922,-3.029362440109253,4.5204160414868966e-06
1887,-48.46522903442383,-58.28193664550781,0.001729507464915514,21.227428436279297,-2.9609649181365967,2.651214572324534e-06
1888,-48.25288009643555,-58.31196975708008,0.001730422955006361,21.24773406982422,-2.8929126262664795,2.2029876163287554e-06
1889,-48.04032516479492,-58.341312408447266,0.001731071388348937,21.267684936523438,-2.825186014175415,8.583068478174027e-08
1890,-47.82757568359375,-58.36996841430664,0.00173187255859375,21.287099838256836,-2.757037878036499,2.6416778382554185e-06
1891,-47.614627838134766,-58.3979377746582,0.0017327498644590378,21.305978775024414,-2.689668893814087,1.9550323031580774e-06
1892,-47.401493072509766,-58.425228118896484,0.0017335891025140882,21.32461929321289,-2.6227285861968994,2.002715973503655e-06
1893,-47.18816375732422,-58.45185089111328,0.0017343139043077826,21.343114852905273,-2.556227207183838,8.48770127959142e-07
1894,-46.97465133666992,-58.4777946472168,0.0017350387061014771,21.361324310302734,-2.49014949798584,2.4509429294994334e-06
1895,-46.76095962524414,-58.503074645996094,0.0017358397599309683,21.379045486450195,-2.4244797229766846,3.1375884645967744e-06
1896,-46.54709243774414,-58.52769470214844,0.0017367934342473745,21.3962345123291,-2.359218120574951,2.6607513063936494e-06
1897,-46.33304977416992,-58.5516471862793,0.0017374037997797132,21.413061141967773,-2.2943837642669678,-5.531310875994677e-07
1898,-46.11883544921875,-58.574951171875,0.0017382049700245261,21.429712295532227,-2.229991912841797,3.023147428393713e-06
1899,-45.904457092285156,-58.59760665893555,0.001739082275889814,21.446191787719727,-2.166409492492676,3.290176209702622e-06
1900,-45.68990707397461,-58.61961364746094,0.0017398070776835084,21.46233558654785,-2.1032185554504395,1.182556161438697e-06
1901,-45.47520065307617,-58.64098358154297,0.0017406081315129995,21.477968215942383,-2.0405185222625732,2.441406195430318e-06
1902,-45.26034164428711,-58.66172409057617,0.0017412184970453382,21.493141174316406,-1.9783202409744263,1.8978118987433845e-06
1903,-45.045326232910156,-58.68182373046875,0.0017419814830645919,21.508056640625,-1.9166408777236938,5.569457698584301e-06
1904,-44.83015823364258,-58.7013053894043,0.0017428589053452015,21.52284812927246,-1.8554967641830444,6.370544269884704e-06
1905,-44.61484146118164,-58.72017288208008,0.0017437743954360485,21.53744888305664,-1.7948861122131348,5.35011258762097e-06
1906,-44.39937973022461,-58.73842239379883,0.0017443847609683871,21.55167007446289,-1.7348014116287231,3.0612945920438506e-06
