TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
1978,-13.688583374023438,-57.963138580322266,0.001454582205042243,19.668285369873047,-0.0398348830640316,-4.138946223974926e-06
1979,-13.491329193115234,-57.96350860595703,0.0014524077996611595,19.72527313232422,-0.04378015547990799,-1.9168853668816155e-06
1980,-13.293500900268555,-57.96392059326172,0.0014503097627311945,19.782506942749023,-0.04771457985043526,-1.7261504581256304e-06
1981,-13.095102310180664,-57.96437072753906,0.0014482116093859076,19.83962059020996,-0.05164040997624397,-2.0599363779183477e-06
1982,-12.896129608154297,-57.96485900878906,0.0014461898244917393,19.89698028564453,-0.055559948086738586,-2.2697447548125638e-06
1983,-12.696585655212402,-57.96538543701172,0.0014442062238231301,19.95427131652832,-0.059475239366292953,-8.583068478174027e-08
1984,-12.496464729309082,-57.96595001220703,0.0014424514956772327,20.01178741455078,-0.06359275430440903,-4.863738922722405e-07
1985,-12.295768737792969,-57.966556549072266,0.0014406585833057761,20.069284439086914,-0.06760797649621964,-1.09672544112982e-06
1986,-12.094496726989746,-57.96720886230469,0.0014388656709343195,20.126989364624023,-0.07161049544811249,-2.2602080207434483e-06
1987,-11.892647743225098,-57.967899322509766,0.0014371871948242188,20.18471336364746,-0.07560171186923981,-1.716613724056515e-06
1988,-11.690217971801758,-57.9686279296875,0.0014355467865243554,20.24262809753418,-0.07958456873893738,-1.3542174883696134e-06
1989,-11.487210273742676,-57.96939468383789,0.001433906494639814,20.300594329833984,-0.08359801769256592,-1.182556161438697e-06
1990,-11.283621788024902,-57.9702033996582,0.0014323043869808316,20.358612060546875,-0.08756523579359055,-9.822845186135964e-07
1991,-11.079451560974121,-57.97105407714844,0.0014308547833934426,20.416717529296875,-0.09161011129617691,1.1444091541079615e-07
1992,-10.874699592590332,-57.971946716308594,0.0014294051798060536,20.474987030029297,-0.09560472518205643,-1.2302398317842744e-06
1993,-10.669364929199219,-57.97287368774414,0.0014279937604442239,20.533376693725586,-0.09958740323781967,-1.1062621751989354e-06
1994,-10.463443756103516,-57.973846435546875,0.0014265441568568349,20.591909408569336,-0.10356020927429199,-2.0408629097801168e-06
1995,-10.256936073303223,-57.974857330322266,0.0014252089895308018,20.65057373046875,-0.107523113489151,-1.1730194273695815e-06
1996,-10.049839973449707,-57.97590637207031,0.001423797570168972,20.70935821533203,-0.11147714406251907,-1.220703097715159e-06
1997,-9.842155456542969,-57.97699737548828,0.001422462402842939,20.76825714111328,-0.1154233068227768,-1.9168853668816155e-06
1998,-9.633880615234375,-57.97812271118164,0.001421279856003821,20.82726287841797,-0.11936154961585999,2.8610227786884934e-07
1999,-9.425015449523926,-57.97929382324219,0.0014199066208675504,20.88636589050293,-0.12327780574560165,-3.4809111184586072e-06
2000,-9.215558052062988,-57.98050308227539,0.0014185714535415173,20.94556427001953,-0.12718239426612854,-2.0885468074993696e-06
2001,-9.005507469177246,-57.98175811767578,0.0014173889067023993,21.004846572875977,-0.13111338019371033,6.866454782539222e-07
2002,-8.7948637008667,-57.98304748535156,0.001416168175637722,21.064208984375,-0.13498908281326294,-1.716613724056515e-06
2003,-8.583624839782715,-57.98436737060547,0.0014150618808344007,21.123641967773438,-0.13885249197483063,-9.91821252682712e-07
2004,-8.371790885925293,-57.985740661621094,0.0014138793339952826,21.183143615722656,-0.14270396530628204,-2.384185791015625e-06
2005,-8.15936279296875,-57.98714828491211,0.0014125441666692495,21.24271011352539,-0.14654222130775452,-1.983642505365424e-06
2006,-7.946337699890137,-57.98859405517578,0.0014114760560914874,21.30233383178711,-0.1502944380044937,1.3732909565078444e-06
2007,-7.732716083526611,-57.990081787109375,0.0014104461297392845,21.362010955810547,-0.1540556252002716,1.9741057712963084e-06
2008,-7.518496513366699,-57.99160385131836,0.001409454271197319,21.421737670898438,-0.15779949724674225,6.484985419774603e-07
2009,-7.303679466247559,-57.993167877197266,0.0014084243448451161,21.481508255004883,-0.16156144440174103,-9.536742595628311e-08
2010,-7.088264465332031,-57.99476623535156,0.0014075088547542691,21.54132080078125,-0.16526709496974945,1.907348590179936e-08
2011,-6.872251510620117,-57.99640655517578,0.0014065551804378629,21.601171493530273,-0.16898797452449799,-9.346007914246002e-07
2012,-6.655638694763184,-57.99808120727539,0.0014057159423828125,21.661054611206055,-0.17265525460243225,-1.7070769899873994e-06
2013,-6.438427448272705,-57.999794006347656,0.0014048003358766437,21.720972061157227,-0.176192969083786,-2.2888182229507947e-06
2014,-6.220617771148682,-58.00154113769531,0.0014039610978215933,21.780914306640625,-0.17975032329559326,-1.3732909565078444e-06
2015,-6.002206802368164,-58.00332260131836,0.001403121859766543,21.840883255004883,-0.18328586220741272,-2.7847288492921507e-06
2016,-5.783196926116943,-58.005149841308594,0.0014021301176398993,21.9008731842041,-0.1867990791797638,-2.7465819130156888e-06
