,x,y,z,throttle,steer,brake,hand brake,reverse,manual gear shift,gear
0.0034,127.0999984741211,-2.0999999046325684,0.27076804637908936,0.0,0.0,0.0,False,False,False,0
0.0096,127.0999984741211,-2.0999999046325684,0.26981839537620544,0.0,0.0,0.0,False,False,False,0
0.0195,127.0999984741211,-2.0999999046325684,0.2672061622142792,0.0,0.0,0.0,False,False,False,0
0.0281,127.0999984741211,-2.0999999046325684,0.2670445442199707,0.0,0.0,0.0,False,False,False,0
0.0336,127.0999984741211,-2.0999999046325684,0.26694267988204956,0.0,0.0,0.0,False,False,False,0
0.0448,127.0999984741211,-2.0999999046325684,0.26673242449760437,0.0,0.0,0.0,False,False,False,0
0.0532,127.0999984741211,-2.0999999046325684,0.26657408475875854,0.0,0.0,0.0,False,False,False,0
0.0591,127.0999984741211,-2.0999999046325684,0.2664649486541748,0.0,0.0,0.0,False,False,False,0
0.0677,127.0999984741211,-2.0999999046325684,0.2663028836250305,0.0,0.0,0.0,False,False,False,0
0.0773,127.0999984741211,-2.0999999046325684,0.26612281799316406,0.0,0.0,0.0,False,False,False,0
0.0874,127.0999984741211,-2.0999999046325684,0.26593393087387085,0.0,0.0,0.0,False,False,False,0
0.0969,127.0999984741211,-2.0999999046325684,0.2657565176486969,0.0,0.0,0.0,False,False,False,0
0.1022,127.0999984741211,-2.0999999046325684,0.26565662026405334,0.0,0.0,0.0,False,False,False,0
0.1117,127.0999984741211,-2.0999999046325684,0.2654789686203003,0.0,0.0,0.0,False,False,False,0
0.1202,127.0999984741211,-2.0999999046325684,0.265319287776947,0.0,0.0,0.0,False,False,False,0
0.1257,127.0999984741211,-2.0999999046325684,0.2652168869972229,0.0,0.0,0.0,False,False,False,0
0.1343,127.0999984741211,-2.0999999046325684,0.26505613327026367,0.0,0.0,0.0,False,False,False,0
0.1442,127.0999984741211,-2.0999999046325684,0.26487016677856445,0.0,0.0,0.0,False,False,False,0
